Ville;Latitude;Longitude;Date;Heure;temperature_2m;weathercode;Temps_Label;windspeed_10m;wind_gusts_10m;precipitation
Chartres;48.44;1.48;28/09/2026;01:00;17.7;5;SOLEIL VOILÉ;4.8;10.8;0
Chartres;48.44;1.48;28/09/2026;02:00;16.4;2;NUAGEUX;3.5;9.0;0
Chartres;48.44;1.48;28/09/2026;03:00;16.4;2;NUAGEUX;2.9;6.5;0
Chartres;48.44;1.48;28/09/2026;04:00;16.4;2;NUAGEUX;2.9;5.4;0
Chartres;48.44;1.48;28/09/2026;05:00;16.2;2;NUAGEUX;2.7;5.8;0
Chartres;48.44;1.48;28/09/2026;06:00;16.2;2;NUAGEUX;2.3;5.0;0
Chartres;48.44;1.48;28/09/2026;07:00;16.2;2;NUAGEUX;2.0;4.7;0
Chartres;48.44;1.48;28/09/2026;08:00;19.7;6;AVERSES;1.5;4.3;0
Chartres;48.44;1.48;28/09/2026;09:00;19.7;6;AVERSES;2.2;4.6;0
Chartres;48.44;1.48;28/09/2026;10:00;19.7;6;AVERSES;5.6;11.5;0
Chartres;48.44;1.48;28/09/2026;11:00;22.4;5;SOLEIL VOILÉ;7.8;16.0;0
Chartres;48.44;1.48;28/09/2026;12:00;22.4;5;SOLEIL VOILÉ;9.3;19.4;0
Chartres;48.44;1.48;28/09/2026;13:00;22.4;5;SOLEIL VOILÉ;13.7;27.0;0
Chartres;48.44;1.48;28/09/2026;14:00;22.5;6;AVERSES;15.3;29.5;0
Chartres;48.44;1.48;28/09/2026;15:00;22.5;6;AVERSES;16.2;31.3;0
Chartres;48.44;1.48;28/09/2026;16:00;22.5;6;AVERSES;15.5;46.4;0
Chartres;48.44;1.48;28/09/2026;17:00;19.9;5;SOLEIL VOILÉ;14.3;30.6;0
Chartres;48.44;1.48;28/09/2026;18:00;19.9;5;SOLEIL VOILÉ;13.5;43.2;0
Chartres;48.44;1.48;28/09/2026;19:00;19.9;5;SOLEIL VOILÉ;11.1;31.3;0
Chartres;48.44;1.48;28/09/2026;20:00;19.2;6;AVERSES;7.0;20.5;0
Chartres;48.44;1.48;28/09/2026;21:00;18.3;6;AVERSES;4.8;12.6;0
Chartres;48.44;1.48;28/09/2026;22:00;17.4;6;AVERSES;3.9;8.6;0
Chartres;48.44;1.48;28/09/2026;23:00;16.7;2;NUAGEUX;3.3;6.5;0
Chartres;48.44;1.48;29/09/2026;00:00;16.7;2;NUAGEUX;3.0;7.2;0
Chartres;48.44;1.48;29/09/2026;01:00;16.7;2;NUAGEUX;2.6;5.0;0
Chartres;48.44;1.48;29/09/2026;02:00;15;2;NUAGEUX;1.5;4.0;0
Chartres;48.44;1.48;29/09/2026;03:00;15;2;NUAGEUX;1.8;2.9;0
Chartres;48.44;1.48;29/09/2026;04:00;15;2;NUAGEUX;1.5;4.3;0
Chartres;48.44;1.48;29/09/2026;05:00;15.6;7;PLUIE FAIBLE;3.0;5.8;0
Chartres;48.44;1.48;29/09/2026;06:00;15.6;7;PLUIE FAIBLE;1.3;5.0;0
Chartres;48.44;1.48;29/09/2026;07:00;15.6;7;PLUIE FAIBLE;4.0;6.8;0
Chartres;48.44;1.48;29/09/2026;08:00;17.8;2;NUAGEUX;1.9;7.6;0
Chartres;48.44;1.48;29/09/2026;09:00;19.2;2;NUAGEUX;2.5;4.3;0
Chartres;48.44;1.48;29/09/2026;10:00;20.6;2;NUAGEUX;2.2;5.4;0
Chartres;48.44;1.48;29/09/2026;11:00;25.1;2;NUAGEUX;2.4;6.1;0
Chartres;48.44;1.48;29/09/2026;12:00;25.1;2;NUAGEUX;5.2;12.6;0
Chartres;48.44;1.48;29/09/2026;13:00;25.1;2;NUAGEUX;7.2;16.6;0
Chartres;48.44;1.48;29/09/2026;14:00;26.3;2;NUAGEUX;10.9;23.8;0
Chartres;48.44;1.48;29/09/2026;15:00;27.7;2;NUAGEUX;10.4;22.0;0
Chartres;48.44;1.48;29/09/2026;16:00;26.3;2;NUAGEUX;8.4;16.9;0
Chartres;48.44;1.48;29/09/2026;17:00;23.2;2;NUAGEUX;5.6;14.4;0
Chartres;48.44;1.48;29/09/2026;18:00;23.2;2;NUAGEUX;2.2;18.4;0
Chartres;48.44;1.48;29/09/2026;19:00;23.2;2;NUAGEUX;2.6;24.8;0
Chartres;48.44;1.48;29/09/2026;20:00;20.6;2;NUAGEUX;5.6;28.1;0
Chartres;48.44;1.48;29/09/2026;21:00;19.2;2;NUAGEUX;7.1;24.8;0
Chartres;48.44;1.48;29/09/2026;22:00;17.8;2;NUAGEUX;7.5;18.7;0
Chartres;48.44;1.48;29/09/2026;23:00;19.4;2;NUAGEUX;7.6;14.0;0
Chartres;48.44;1.48;30/09/2026;00:00;19.4;2;NUAGEUX;7.1;13.3;0
Chartres;48.44;1.48;30/09/2026;01:00;19.4;2;NUAGEUX;6.6;14.0;0
Chartres;48.44;1.48;30/09/2026;02:00;17.1;2;NUAGEUX;5.6;14.0;0
Chartres;48.44;1.48;30/09/2026;03:00;17.1;2;NUAGEUX;5.2;12.6;0
Chartres;48.44;1.48;30/09/2026;04:00;17.1;2;NUAGEUX;5.1;10.8;0
Chartres;48.44;1.48;30/09/2026;05:00;18;2;NUAGEUX;5.2;9.4;0
Chartres;48.44;1.48;30/09/2026;06:00;18;2;NUAGEUX;4.9;8.6;0
Chartres;48.44;1.48;30/09/2026;07:00;18;2;NUAGEUX;4.6;8.3;0
Chartres;48.44;1.48;30/09/2026;08:00;18.8;2;NUAGEUX;5.5;10.1;0
Chartres;48.44;1.48;30/09/2026;09:00;19.6;2;NUAGEUX;8.2;15.1;0
Chartres;48.44;1.48;30/09/2026;10:00;20.4;2;NUAGEUX;11.4;21.6;0
Chartres;48.44;1.48;30/09/2026;11:00;23.5;2;NUAGEUX;14.0;27.0;0
Chartres;48.44;1.48;30/09/2026;12:00;23.5;2;NUAGEUX;14.7;29.2;0
Chartres;48.44;1.48;30/09/2026;13:00;23.5;2;NUAGEUX;14.8;29.9;0
Chartres;48.44;1.48;30/09/2026;14:00;23.8;2;NUAGEUX;14.7;30.2;0
Chartres;48.44;1.48;30/09/2026;15:00;24.6;2;NUAGEUX;14.5;30.2;0
Chartres;48.44;1.48;30/09/2026;16:00;23.8;2;NUAGEUX;14.4;29.5;0
Chartres;48.44;1.48;30/09/2026;17:00;20.2;7;PLUIE FAIBLE;13.7;28.8;0
Chartres;48.44;1.48;30/09/2026;18:00;20.2;7;PLUIE FAIBLE;12.2;28.1;0
Chartres;48.44;1.48;30/09/2026;19:00;20.2;7;PLUIE FAIBLE;10.1;27.0;0
Chartres;48.44;1.48;30/09/2026;20:00;20.4;2;NUAGEUX;8.4;24.8;0
Chartres;48.44;1.48;30/09/2026;21:00;19.6;2;NUAGEUX;7.2;20.9;0
Chartres;48.44;1.48;30/09/2026;22:00;18.8;2;NUAGEUX;6.1;15.5;0
Chartres;48.44;1.48;30/09/2026;23:00;17.6;6;AVERSES;5.9;12.2;0
Chartres;48.44;1.48;01/10/2026;00:00;17.6;6;AVERSES;6.4;11.9;0
Chartres;48.44;1.48;01/10/2026;01:00;17.6;6;AVERSES;7.4;13.3;0
Chartres;48.44;1.48;01/10/2026;02:00;14.6;6;AVERSES;8.2;14.8;0
Chartres;48.44;1.48;01/10/2026;03:00;14.6;6;AVERSES;8.6;16.2;0
Chartres;48.44;1.48;01/10/2026;04:00;14.6;6;AVERSES;9.5;17.6;0
Chartres;48.44;1.48;01/10/2026;05:00;15.6;6;AVERSES;10.2;18.7;0
Chartres;48.44;1.48;01/10/2026;06:00;15.6;6;AVERSES;11.4;19.9;0
Chartres;48.44;1.48;01/10/2026;07:00;15.6;6;AVERSES;12.2;21.1;0
Chartres;48.44;1.48;01/10/2026;08:00;15.7;6;AVERSES;13.2;22.1;0
Chartres;48.44;1.48;01/10/2026;09:00;16.3;6;AVERSES;14.1;23.4;0
Chartres;48.44;1.48;01/10/2026;10:00;16.8;6;AVERSES;16.8;28.1;0
Chartres;48.44;1.48;01/10/2026;11:00;18.9;6;AVERSES;18.6;31.7;0
Chartres;48.44;1.48;01/10/2026;12:00;18.9;6;AVERSES;19.0;33.1;0
Chartres;48.44;1.48;01/10/2026;13:00;18.9;6;AVERSES;19.1;33.1;0
Chartres;48.44;1.48;01/10/2026;14:00;19.0;6;AVERSES;19.1;33.1;0
Chartres;48.44;1.48;01/10/2026;15:00;19.6;6;AVERSES;19.2;33.5;0
Chartres;48.44;1.48;01/10/2026;16:00;19.0;6;AVERSES;19.0;33.5;0
Chartres;48.44;1.48;01/10/2026;17:00;16.7;7;PLUIE FAIBLE;17.6;31.7;0
Chartres;48.44;1.48;01/10/2026;18:00;16.7;7;PLUIE FAIBLE;13.4;26.3;0
Chartres;48.44;1.48;01/10/2026;19:00;16.7;7;PLUIE FAIBLE;8.0;19.1;0
Chartres;48.44;1.48;01/10/2026;20:00;16.8;6;AVERSES;4.7;13.3;0
Chartres;48.44;1.48;01/10/2026;21:00;16.3;6;AVERSES;4.6;10.4;0
Chartres;48.44;1.48;01/10/2026;22:00;15.7;6;AVERSES;5.4;9.4;0
Chartres;48.44;1.48;01/10/2026;23:00;13;0;SOLEIL;6.1;9.7;0
Chartres;48.44;1.48;02/10/2026;00:00;13;0;SOLEIL;7.1;12.2;0
Chartres;48.44;1.48;02/10/2026;01:00;13;0;SOLEIL;8.7;16.2;0
Chartres;48.44;1.48;02/10/2026;02:00;10.2;0;SOLEIL;10.1;18.7;0
Chartres;48.44;1.48;02/10/2026;03:00;10.2;0;SOLEIL;9.8;18.4;0
Chartres;48.44;1.48;02/10/2026;04:00;10.2;0;SOLEIL;9.0;16.6;0
Chartres;48.44;1.48;02/10/2026;05:00;11.1;0;SOLEIL;8.0;14.8;0
Chartres;48.44;1.48;02/10/2026;06:00;11.1;0;SOLEIL;6.8;13.0;0
Chartres;48.44;1.48;02/10/2026;07:00;11.1;0;SOLEIL;6.1;11.5;0
Chartres;48.44;1.48;02/10/2026;08:00;12.4;0;SOLEIL;7.1;11.5;0
Chartres;48.44;1.48;02/10/2026;09:00;13.4;0;SOLEIL;8.9;15.1;0
Chartres;48.44;1.48;02/10/2026;10:00;14.5;0;SOLEIL;11.0;20.5;0
Chartres;48.44;1.48;02/10/2026;11:00;18.9;0;SOLEIL;12.6;24.8;0
Chartres;48.44;1.48;02/10/2026;12:00;18.9;0;SOLEIL;13.5;25.9;0
Chartres;48.44;1.48;02/10/2026;13:00;18.9;0;SOLEIL;13.8;25.6;0
Chartres;48.44;1.48;02/10/2026;14:00;18.8;0;SOLEIL;14.8;25.9;0
Chartres;48.44;1.48;02/10/2026;15:00;19.9;0;SOLEIL;16.6;27.7;0
Chartres;48.44;1.48;02/10/2026;16:00;18.8;0;SOLEIL;18.4;30.2;0
Chartres;48.44;1.48;02/10/2026;17:00;16.4;0;SOLEIL;19.1;31.7;0
Chartres;48.44;1.48;02/10/2026;18:00;16.4;0;SOLEIL;17.6;31.3;0
Chartres;48.44;1.48;02/10/2026;19:00;16.4;0;SOLEIL;15.6;30.2;0
Chartres;48.44;1.48;02/10/2026;20:00;14.5;0;SOLEIL;14.7;30.2;0
Chartres;48.44;1.48;02/10/2026;21:00;13.4;0;SOLEIL;16.4;32.8;0
Chartres;48.44;1.48;02/10/2026;22:00;12.4;0;SOLEIL;19.5;36.4;0
Chartres;48.44;1.48;02/10/2026;23:00;12;0;SOLEIL;20.2;37.4;0
Chartres;48.44;1.48;03/10/2026;00:00;12;0;SOLEIL;16.3;33.8;0
Chartres;48.44;1.48;03/10/2026;01:00;12;0;SOLEIL;13.0;27.7;0
Chartres;48.44;1.48;03/10/2026;02:00;9.2;0;SOLEIL;13.0;23.8;0
Chartres;48.44;1.48;03/10/2026;03:00;9.2;0;SOLEIL;14.3;24.1;0
Chartres;48.44;1.48;03/10/2026;04:00;9.2;0;SOLEIL;15.6;26.3;0
Chartres;48.44;1.48;03/10/2026;05:00;10.2;0;SOLEIL;16.9;28.1;0
Chartres;48.44;1.48;03/10/2026;06:00;10.2;0;SOLEIL;16.4;28.4;0
Chartres;48.44;1.48;03/10/2026;07:00;10.2;0;SOLEIL;15.4;28.4;0
Chartres;48.44;1.48;03/10/2026;08:00;11.7;0;SOLEIL;15.0;28.8;0
Chartres;48.44;1.48;03/10/2026;09:00;13.0;0;SOLEIL;16.3;29.9;0
Chartres;48.44;1.48;03/10/2026;10:00;14.3;0;SOLEIL;17.8;31.3;0
Chartres;48.44;1.48;03/10/2026;11:00;19.6;0;SOLEIL;19.0;32.4;0
Chartres;48.44;1.48;03/10/2026;12:00;19.6;0;SOLEIL;14.9;28.1;0
Chartres;48.44;1.48;03/10/2026;13:00;19.6;0;SOLEIL;10.8;23.9;0
Chartres;48.44;1.48;03/10/2026;14:00;19.3;0;SOLEIL;6.9;19.6;0
Chartres;48.44;1.48;03/10/2026;15:00;20.6;0;SOLEIL;2.8;15.1;0
Chartres;48.44;1.48;03/10/2026;16:00;19.3;0;SOLEIL;2.7;15.5;0
Chartres;48.44;1.48;03/10/2026;17:00;17.1;0;SOLEIL;2.7;15.5;0
Chartres;48.44;1.48;03/10/2026;18:00;17.1;0;SOLEIL;2.7;15.5;0
Chartres;48.44;1.48;03/10/2026;19:00;17.1;0;SOLEIL;2.8;15.1;0
Chartres;48.44;1.48;03/10/2026;20:00;14.3;0;SOLEIL;2.7;14.4;0
Chartres;48.44;1.48;03/10/2026;21:00;13.0;0;SOLEIL;2.3;13.0;0
Chartres;48.44;1.48;03/10/2026;22:00;11.7;0;SOLEIL;1.8;11.2;0
Chartres;48.44;1.48;03/10/2026;23:00;12.9;0;SOLEIL;1.3;9.0;0
Châteaudun;48.07;1.33;26/09/2026;00:00;16.1;0;SOLEIL;5.2;12.2;0
Châteaudun;48.07;1.33;26/09/2026;01:00;15;0;SOLEIL;3.8;6.5;0
Châteaudun;48.07;1.33;26/09/2026;02:00;14.7;0;SOLEIL;3.4;6.1;0
Châteaudun;48.07;1.33;26/09/2026;03:00;15.5;2;NUAGEUX;2.5;5.4;0
Châteaudun;48.07;1.33;26/09/2026;04:00;14.2;2;NUAGEUX;2.7;4.0;0
Châteaudun;48.07;1.33;26/09/2026;05:00;14.2;2;NUAGEUX;2.7;4.7;0
Châteaudun;48.07;1.33;26/09/2026;06:00;14.9;2;NUAGEUX;2.3;4.3;0
Châteaudun;48.07;1.33;26/09/2026;07:00;15.7;2;NUAGEUX;2.6;3.6;0
Châteaudun;48.07;1.33;26/09/2026;08:00;17.1;2;NUAGEUX;1.8;4.0;0
Châteaudun;48.07;1.33;26/09/2026;09:00;18.2;2;NUAGEUX;2.6;4.0;0
Châteaudun;48.07;1.33;26/09/2026;10:00;20.2;2;NUAGEUX;3.9;6.8;0
Châteaudun;48.07;1.33;26/09/2026;11:00;20.2;2;NUAGEUX;7.4;13.0;0
Châteaudun;48.07;1.33;26/09/2026;12:00;21.2;2;NUAGEUX;8.1;14.8;0
Châteaudun;48.07;1.33;26/09/2026;13:00;22;5;SOLEIL VOILÉ;9.4;16.9;0
Châteaudun;48.07;1.33;26/09/2026;14:00;23.3;5;SOLEIL VOILÉ;9.9;16.9;0
Châteaudun;48.07;1.33;26/09/2026;15:00;24.1;5;SOLEIL VOILÉ;9.7;16.9;0
Châteaudun;48.07;1.33;26/09/2026;16:00;24.1;5;SOLEIL VOILÉ;10.1;17.3;0
Châteaudun;48.07;1.33;26/09/2026;17:00;23.1;5;SOLEIL VOILÉ;10.9;17.6;0
Châteaudun;48.07;1.33;26/09/2026;18:00;21.4;5;SOLEIL VOILÉ;11.5;18.4;0
Châteaudun;48.07;1.33;26/09/2026;19:00;18.6;5;SOLEIL VOILÉ;7.5;17.6;0
Châteaudun;48.07;1.33;26/09/2026;20:00;18.4;5;SOLEIL VOILÉ;3.4;10.1;0
Châteaudun;48.07;1.33;26/09/2026;21:00;17.4;5;SOLEIL VOILÉ;2.6;4.7;0
Châteaudun;48.07;1.33;26/09/2026;22:00;16.5;5;SOLEIL VOILÉ;2.9;4.0;0
Châteaudun;48.07;1.33;26/09/2026;23:00;15.2;5;SOLEIL VOILÉ;1.8;4.0;0
Châteaudun;48.07;1.33;27/09/2026;00:00;14.7;0;SOLEIL;13.0;20.2;0
Châteaudun;48.07;1.33;27/09/2026;01:00;14.7;0;SOLEIL;10.7;19.4;0
Châteaudun;48.07;1.33;27/09/2026;02:00;14.1;5;SOLEIL VOILÉ;10.3;16.2;0
Châteaudun;48.07;1.33;27/09/2026;03:00;14.1;5;SOLEIL VOILÉ;9.7;15.5;0
Châteaudun;48.07;1.33;27/09/2026;04:00;14.1;5;SOLEIL VOILÉ;8.7;14.4;0
Châteaudun;48.07;1.33;27/09/2026;05:00;12.7;5;SOLEIL VOILÉ;8.4;13.3;0
Châteaudun;48.07;1.33;27/09/2026;06:00;12.7;5;SOLEIL VOILÉ;7.7;14.0;0
Châteaudun;48.07;1.33;27/09/2026;07:00;12.7;5;SOLEIL VOILÉ;6.0;11.2;0
Châteaudun;48.07;1.33;27/09/2026;08:00;19.2;5;SOLEIL VOILÉ;6.5;9.7;0
Châteaudun;48.07;1.33;27/09/2026;09:00;19.2;5;SOLEIL VOILÉ;7.1;11.5;0
Châteaudun;48.07;1.33;27/09/2026;10:00;19.2;5;SOLEIL VOILÉ;11.0;19.4;0
Châteaudun;48.07;1.33;27/09/2026;11:00;25.5;5;SOLEIL VOILÉ;10.1;18.4;0
Châteaudun;48.07;1.33;27/09/2026;12:00;25.5;5;SOLEIL VOILÉ;8.2;17.6;0
Châteaudun;48.07;1.33;27/09/2026;13:00;25.5;5;SOLEIL VOILÉ;9.2;16.2;0
Châteaudun;48.07;1.33;27/09/2026;14:00;25.6;5;SOLEIL VOILÉ;7.1;16.2;0
Châteaudun;48.07;1.33;27/09/2026;15:00;25.6;5;SOLEIL VOILÉ;7.7;14.4;0
Châteaudun;48.07;1.33;27/09/2026;16:00;25.6;5;SOLEIL VOILÉ;10.2;13.3;0
Châteaudun;48.07;1.33;27/09/2026;17:00;23.6;5;SOLEIL VOILÉ;7.0;12.6;0
Châteaudun;48.07;1.33;27/09/2026;18:00;23.6;5;SOLEIL VOILÉ;5.5;11.5;0
Châteaudun;48.07;1.33;27/09/2026;19:00;23.6;5;SOLEIL VOILÉ;9.3;15.1;0
Châteaudun;48.07;1.33;27/09/2026;20:00;18.7;5;SOLEIL VOILÉ;10.3;14.4;0
Châteaudun;48.07;1.33;27/09/2026;21:00;18.7;5;SOLEIL VOILÉ;12.7;21.6;0
Châteaudun;48.07;1.33;27/09/2026;22:00;18.7;5;SOLEIL VOILÉ;11.0;19.4;0
Châteaudun;48.07;1.33;27/09/2026;23:00;17.6;5;SOLEIL VOILÉ;10.2;16.9;0
Châteaudun;48.07;1.33;28/09/2026;00:00;17.6;5;SOLEIL VOILÉ;7.1;15.5;0
Châteaudun;48.07;1.33;28/09/2026;01:00;17.6;5;SOLEIL VOILÉ;6.1;10.8;0
Châteaudun;48.07;1.33;28/09/2026;02:00;16.5;2;NUAGEUX;4.6;9.0;0
Châteaudun;48.07;1.33;28/09/2026;03:00;16.5;2;NUAGEUX;4.1;7.2;0
Châteaudun;48.07;1.33;28/09/2026;04:00;16.5;2;NUAGEUX;2.8;5.8;0
Châteaudun;48.07;1.33;28/09/2026;05:00;16.7;6;AVERSES;3.6;5.0;0
Châteaudun;48.07;1.33;28/09/2026;06:00;16.7;6;AVERSES;3.4;5.0;0
Châteaudun;48.07;1.33;28/09/2026;07:00;16.7;6;AVERSES;2.5;5.0;0
Châteaudun;48.07;1.33;28/09/2026;08:00;20.1;6;AVERSES;2.3;3.6;0
Châteaudun;48.07;1.33;28/09/2026;09:00;20.1;6;AVERSES;3.1;5.0;0
Châteaudun;48.07;1.33;28/09/2026;10:00;20.1;6;AVERSES;5.1;8.6;0
Châteaudun;48.07;1.33;28/09/2026;11:00;22.1;6;AVERSES;7.7;13.8;0
Châteaudun;48.07;1.33;28/09/2026;12:00;22.1;6;AVERSES;12.3;20.9;0
Châteaudun;48.07;1.33;28/09/2026;13:00;22.1;6;AVERSES;13.3;23.0;0
Châteaudun;48.07;1.33;28/09/2026;14:00;23.6;6;AVERSES;16.1;28.4;0
Châteaudun;48.07;1.33;28/09/2026;15:00;23.6;6;AVERSES;16.4;39.2;0
Châteaudun;48.07;1.33;28/09/2026;16:00;23.6;6;AVERSES;14.5;46.1;0
Châteaudun;48.07;1.33;28/09/2026;17:00;20.9;5;SOLEIL VOILÉ;15.3;27.0;0
Châteaudun;48.07;1.33;28/09/2026;18:00;20.9;5;SOLEIL VOILÉ;12.9;25.9;0
Châteaudun;48.07;1.33;28/09/2026;19:00;20.9;5;SOLEIL VOILÉ;8.1;22.0;0
Châteaudun;48.07;1.33;28/09/2026;20:00;19.7;6;AVERSES;4.0;13.7;0
Châteaudun;48.07;1.33;28/09/2026;21:00;18.7;6;AVERSES;2.8;6.1;0
Châteaudun;48.07;1.33;28/09/2026;22:00;17.7;6;AVERSES;2.9;5.4;0
Châteaudun;48.07;1.33;28/09/2026;23:00;17.2;2;NUAGEUX;1.1;4.3;0
Châteaudun;48.07;1.33;29/09/2026;00:00;17.2;2;NUAGEUX;1.6;2.2;0
Châteaudun;48.07;1.33;29/09/2026;01:00;17.2;2;NUAGEUX;2.9;2.5;0
Châteaudun;48.07;1.33;29/09/2026;02:00;14.7;2;NUAGEUX;1.3;5.0;0
Châteaudun;48.07;1.33;29/09/2026;03:00;14.7;2;NUAGEUX;2.3;4.3;0
Châteaudun;48.07;1.33;29/09/2026;04:00;14.7;2;NUAGEUX;2.5;6.8;0
Châteaudun;48.07;1.33;29/09/2026;05:00;15.5;7;PLUIE FAIBLE;2.3;5.8;0
Châteaudun;48.07;1.33;29/09/2026;06:00;15.5;7;PLUIE FAIBLE;1.5;3.6;0
Châteaudun;48.07;1.33;29/09/2026;07:00;15.5;7;PLUIE FAIBLE;3.9;8.3;0
Châteaudun;48.07;1.33;29/09/2026;08:00;17.4;2;NUAGEUX;0.7;5.8;0
Châteaudun;48.07;1.33;29/09/2026;09:00;18.8;2;NUAGEUX;3.6;5.8;0
Châteaudun;48.07;1.33;29/09/2026;10:00;20.2;2;NUAGEUX;2.2;5.8;0
Châteaudun;48.07;1.33;29/09/2026;11:00;24.2;2;NUAGEUX;5.6;10.8;0
Châteaudun;48.07;1.33;29/09/2026;12:00;24.2;2;NUAGEUX;5.7;12.2;0
Châteaudun;48.07;1.33;29/09/2026;13:00;24.2;2;NUAGEUX;9.8;18.7;0
Châteaudun;48.07;1.33;29/09/2026;14:00;25.6;2;NUAGEUX;9.8;34.6;0
Châteaudun;48.07;1.33;29/09/2026;15:00;27.0;2;NUAGEUX;8.3;36.4;0
Châteaudun;48.07;1.33;29/09/2026;16:00;25.6;2;NUAGEUX;5.8;34.9;0
Châteaudun;48.07;1.33;29/09/2026;17:00;22.6;2;NUAGEUX;4.1;32.0;0
Châteaudun;48.07;1.33;29/09/2026;18:00;22.6;2;NUAGEUX;3.3;26.3;0
Châteaudun;48.07;1.33;29/09/2026;19:00;22.6;2;NUAGEUX;6.0;19.1;0
Châteaudun;48.07;1.33;29/09/2026;20:00;20.2;2;NUAGEUX;8.7;14.0;0
Châteaudun;48.07;1.33;29/09/2026;21:00;18.8;2;NUAGEUX;9.5;14.4;0
Châteaudun;48.07;1.33;29/09/2026;22:00;17.4;2;NUAGEUX;9.8;16.9;0
Châteaudun;48.07;1.33;29/09/2026;23:00;19;2;NUAGEUX;10.2;18.4;0
Châteaudun;48.07;1.33;30/09/2026;00:00;19;2;NUAGEUX;8.8;16.6;0
Châteaudun;48.07;1.33;30/09/2026;01:00;19;2;NUAGEUX;6.2;13.3;0
Châteaudun;48.07;1.33;30/09/2026;02:00;16.6;2;NUAGEUX;4.2;10.8;0
Châteaudun;48.07;1.33;30/09/2026;03:00;16.6;2;NUAGEUX;3.6;9.4;0
Châteaudun;48.07;1.33;30/09/2026;04:00;16.6;2;NUAGEUX;4.1;8.3;0
Châteaudun;48.07;1.33;30/09/2026;05:00;17.4;2;NUAGEUX;4.5;7.9;0
Châteaudun;48.07;1.33;30/09/2026;06:00;17.4;2;NUAGEUX;4.6;7.2;0
Châteaudun;48.07;1.33;30/09/2026;07:00;17.4;2;NUAGEUX;4.8;7.2;0
Châteaudun;48.07;1.33;30/09/2026;08:00;18.2;2;NUAGEUX;5.8;9.0;0
Châteaudun;48.07;1.33;30/09/2026;09:00;19.1;2;NUAGEUX;8.9;14.4;0
Châteaudun;48.07;1.33;30/09/2026;10:00;19.9;2;NUAGEUX;13.3;22.0;0
Châteaudun;48.07;1.33;30/09/2026;11:00;22.6;2;NUAGEUX;16.1;27.4;0
Châteaudun;48.07;1.33;30/09/2026;12:00;22.6;2;NUAGEUX;16.5;29.2;0
Châteaudun;48.07;1.33;30/09/2026;13:00;22.6;2;NUAGEUX;15.9;28.8;0
Châteaudun;48.07;1.33;30/09/2026;14:00;23.2;2;NUAGEUX;15.5;28.1;0
Châteaudun;48.07;1.33;30/09/2026;15:00;24.0;2;NUAGEUX;15.5;27.7;0
Châteaudun;48.07;1.33;30/09/2026;16:00;23.2;2;NUAGEUX;15.5;27.0;0
Châteaudun;48.07;1.33;30/09/2026;17:00;19.7;6;AVERSES;14.9;25.9;0
Châteaudun;48.07;1.33;30/09/2026;18:00;19.7;6;AVERSES;12.8;25.2;0
Châteaudun;48.07;1.33;30/09/2026;19:00;19.7;6;AVERSES;10.4;24.1;0
Châteaudun;48.07;1.33;30/09/2026;20:00;19.9;2;NUAGEUX;8.1;22.0;0
Châteaudun;48.07;1.33;30/09/2026;21:00;19.1;2;NUAGEUX;6.3;17.3;0
Châteaudun;48.07;1.33;30/09/2026;22:00;18.2;2;NUAGEUX;5.4;11.9;0
Châteaudun;48.07;1.33;30/09/2026;23:00;16.7;7;PLUIE FAIBLE;5.1;8.3;0
Châteaudun;48.07;1.33;01/10/2026;00:00;16.7;7;PLUIE FAIBLE;6.1;9.0;0
Châteaudun;48.07;1.33;01/10/2026;01:00;16.7;7;PLUIE FAIBLE;7.5;12.2;0
Châteaudun;48.07;1.33;01/10/2026;02:00;14.2;7;PLUIE FAIBLE;9.2;14.8;0
Châteaudun;48.07;1.33;01/10/2026;03:00;14.2;7;PLUIE FAIBLE;9.8;16.2;0
Châteaudun;48.07;1.33;01/10/2026;04:00;14.2;7;PLUIE FAIBLE;10.3;16.9;0
Châteaudun;48.07;1.33;01/10/2026;05:00;15.5;7;PLUIE FAIBLE;10.6;17.6;0
Châteaudun;48.07;1.33;01/10/2026;06:00;15.5;7;PLUIE FAIBLE;11.1;18.4;0
Châteaudun;48.07;1.33;01/10/2026;07:00;15.5;7;PLUIE FAIBLE;11.6;19.3;0
Châteaudun;48.07;1.33;01/10/2026;08:00;15.2;7;PLUIE FAIBLE;12.2;20.1;0
Châteaudun;48.07;1.33;01/10/2026;09:00;15.8;7;PLUIE FAIBLE;13.0;21.2;0
Châteaudun;48.07;1.33;01/10/2026;10:00;16.3;7;PLUIE FAIBLE;14.9;24.8;0
Châteaudun;48.07;1.33;01/10/2026;11:00;18.2;7;PLUIE FAIBLE;16.4;27.7;0
Châteaudun;48.07;1.33;01/10/2026;12:00;18.2;7;PLUIE FAIBLE;16.7;29.2;0
Châteaudun;48.07;1.33;01/10/2026;13:00;18.2;7;PLUIE FAIBLE;16.9;29.9;0
Châteaudun;48.07;1.33;01/10/2026;14:00;18.4;7;PLUIE FAIBLE;17.2;29.9;0
Châteaudun;48.07;1.33;01/10/2026;15:00;18.9;7;PLUIE FAIBLE;17.0;29.9;0
Châteaudun;48.07;1.33;01/10/2026;16:00;18.4;7;PLUIE FAIBLE;16.2;29.5;0
Châteaudun;48.07;1.33;01/10/2026;17:00;16.1;6;AVERSES;14.8;27.7;0
